id;city_id;name;code
1;1;Bakongan;11.01.01
2;1;Kluet Utara;11.01.02
3;1;Kluet Selatan;11.01.03
4;1;Labuhan Haji;11.01.04
5;1;Meukek;11.01.05
6;1;Samadua (Sama Dua);11.01.06
7;1;Sawang;11.01.07
8;1;Tapaktuan (Tapak Tuan);11.01.08
9;1;Trumon;11.01.09
10;1;Pasi Raja (Pasie Raja);11.01.10
11;1;Labuhan Haji Timur;11.01.11
12;1;Labuhan Haji Barat;11.01.12
13;1;Kluet Tengah;11.01.13
14;1;Kluet Timur;11.01.14
15;1;Bakongan Timur;11.01.15
16;1;Trumon Timur;11.01.16
17;1;Kota Bahagia;11.01.17
18;1;Trumon Tengah;11.01.18
19;2;Lawe Alas;11.02.01
20;2;Lawe Sigala Gala;11.02.02
21;2;Bambel;11.02.03
22;2;Babussalam;11.02.04
23;2;Badar;11.02.05
24;2;Babul Makmur;11.02.06
25;2;Darul Hasanah;11.02.07
26;2;Lawe Bulan;11.02.08
27;2;Bukit Tusam;11.02.09
28;2;Semadam;11.02.10
29;2;Babul Rahmah;11.02.11
30;2;Ketambe;11.02.12
31;2;Deleng Pokhkisen (Deleng Pokhisen);11.02.13
32;2;Lawe Sumur;11.02.14
33;2;Tanoh Alas (Tanah Alas);11.02.15
34;2;Leuser;11.02.16
35;3;Darul Aman;11.03.01
36;3;Julok;11.03.02
37;3;Idi Rayeuk;11.03.03
38;3;Birem Bayeun;11.03.04
39;3;Serbajadi;11.03.05
40;3;Nurussalam;11.03.06
41;3;Peureulak;11.03.07
42;3;Rantau Selamat;11.03.08
43;3;Simpang Ulim;11.03.09
44;3;Rantau Peureulak (Ranto Peureulak);11.03.10
45;3;Pante Bidari;11.03.11
46;3;Madat;11.03.12
47;3;Indra Makmu (Indra Makmur);11.03.13
48;3;Idi Tunong;11.03.14
49;3;Banda Alam;11.03.15
50;3;Peudawa;11.03.16
51;3;Peureulak Timur;11.03.17
52;3;Peureulak Barat;11.03.18
53;3;Sungai Raya;11.03.19
54;3;Simpang Jernih;11.03.20
55;3;Darul Ihsan (Iksan);11.03.21
56;3;Darul Falah;11.03.22
57;3;Idi Timur;11.03.23
58;3;Peunaron;11.03.24
59;4;Linge;11.04.01
60;4;Silih Nara;11.04.02
61;4;Bebesen;11.04.03
62;4;Pegasing;11.04.07
63;4;Bintang;11.04.08
64;4;Ketol;11.04.10
65;4;Kebayakan;11.04.11
66;4;Kute Panang;11.04.12
67;4;Celala;11.04.13
68;4;Laut Tawar (Lut Tawar);11.04.17
69;4;Atu Lintang;11.04.18
70;4;Jagong Jeget;11.04.19
71;4;Bies;11.04.20
72;4;Rusip Antara;11.04.21
73;5;Johan Pahwalan (Johan Pahlawan);11.05.01
74;5;Kaway XVI;11.05.02
75;5;Sungai Mas;11.05.03
76;5;Woyla;11.05.04
77;5;Samatiga;11.05.05
78;5;Bubon;11.05.06
79;5;Arongan Lambalek;11.05.07
80;5;Pante Ceureumen (Pantai Ceuremen);11.05.08
81;5;Meureubo;11.05.09
82;5;Woyla Barat;11.05.10
83;5;Woyla Timur;11.05.11
84;5;Panton Reu;11.05.12
85;6;Lhoong;11.06.01
86;6;Lhoknga (Lho'nga);11.06.02
87;6;Indrapuri;11.06.03
88;6;Seulimeum;11.06.04
89;6;Montasik (Mantasiek);11.06.05
90;6;Sukamakmur (Suka Makmur);11.06.06
91;6;Darul Imarah;11.06.07
92;6;Peukan Bada;11.06.08
93;6;Mesjid Raya;11.06.09
94;6;Ingin Jaya;11.06.10
95;6;Kuta Baro;11.06.11
96;6;Darussalam;11.06.12
97;6;Pulo Aceh;11.06.13
98;6;Lembah Seulawah;11.06.14
99;6;Kota Jantho;11.06.15
100;6;Kuta Cot Glie (Kota Cot Glie);11.06.16
101;6;Kuta Malaka (Kota Malaka);11.06.17
102;6;Simpang Tiga;11.06.18
103;6;Darul Kamal;11.06.19
104;6;Baitussalam;11.06.20
105;6;Krueng Barona Jaya;11.06.21
106;6;Leupung;11.06.22
107;6;Blang Bintang (Blank Bintang);11.06.23
108;7;Batee;11.07.03
109;7;Delima;11.07.04
110;7;Geumpang;11.07.05
111;7;Glumpang Tiga (Geulumpang Tiga);11.07.06
112;7;Indrajaya (Indra Jaya);11.07.07
113;7;Kembang Tanjong;11.07.08
114;7;Kota Sigli;11.07.09
115;7;Mila;11.07.11
116;7;Muara Tiga;11.07.12
117;7;Mutiara;11.07.13
118;7;Padang Tiji;11.07.14
119;7;Peukan Baro;11.07.15
120;7;Pidie;11.07.16
121;7;Sakti;11.07.17
122;7;Simpang Tiga;11.07.18
123;7;Tangse;11.07.19
124;7;Tiro/Truseb;11.07.21
125;7;Keumala;11.07.22
126;7;Mutiara Timur;11.07.24
127;7;Grong Grong;11.07.25
128;7;Mane;11.07.27
129;7;Glumpang Baro;11.07.29
130;7;Titeue;11.07.31
131;8;Baktiya;11.08.01
132;8;Dewantara;11.08.02
133;8;Kuta Makmur;11.08.03
134;8;Lhoksukon;11.08.04
135;8;Matangkuli;11.08.05
136;8;Muara Batu;11.08.06
137;8;Meurah Mulia;11.08.07
138;8;Samudera;11.08.08
139;8;Seunuddon (Seunudon);11.08.09
140;8;Syamtalira Aron;11.08.10
141;8;Syamtalira Bayu;11.08.11
142;8;Tanah Luas;11.08.12
143;8;Tanah Pasir;11.08.13
144;8;T. Jambo Aye (Tanah Jambo Aye);11.08.14
145;8;Sawang;11.08.15
146;8;Nisam;11.08.16
147;8;Cot Girek;11.08.17
148;8;Langkahan;11.08.18
149;8;Baktiya Barat;11.08.19
150;8;Paya Bakong;11.08.20
151;8;Nibong;11.08.21
152;8;Simpang Kramat (Keramat);11.08.22
153;8;Lapang;11.08.23
154;8;Pirak Timur;11.08.24
155;8;Geuredong Pase;11.08.25
156;8;Banda Baro;11.08.26
157;8;Nisam Antara;11.08.27
158;9;Simeulue Tengah (Simeuleu Tengah);11.09.01
159;9;Salang;11.09.02
160;9;Teupah Barat;11.09.03
161;9;Simeulue Timur (Simeuleu Timur);11.09.04
162;9;Teluk Dalam;11.09.05
163;9;Simeulue Barat (Simeuleu Barat);11.09.06
164;9;Teupah Selatan;11.09.07
165;9;Alafan (Alapan);11.09.08
166;9;Teupah Tengah;11.09.09
167;9;Simeulue Cut;11.09.10
168;10;Pulau Banyak;11.10.01
169;10;Simpang Kanan;11.10.02
170;10;Singkil;11.10.04
171;10;Gunung Meriah (Mariah);11.10.06
172;10;Kota Baharu;11.10.09
173;10;Singkil Utara;11.10.10
174;10;Danau Paris;11.10.11
175;10;Suro Makmur;11.10.12
176;10;Singkohor;11.10.13
177;10;Kuala Baru;11.10.14
178;10;Pulau Banyak Barat;11.10.16
179;11;Samalanga;11.11.01
180;11;Jeunieb;11.11.02
181;11;Peudada;11.11.03
182;11;Jeumpa;11.11.04
183;11;Peusangan;11.11.05
184;11;Makmur;11.11.06
185;11;Gandapura (Ganda Pura);11.11.07
186;11;Pandrah;11.11.08
187;11;Juli;11.11.09
188;11;Jangka;11.11.10
189;11;Simpang Mamplam;11.11.11
190;11;Peulimbang (Plimbang);11.11.12
191;11;Kota Juang;11.11.13
192;11;Kuala;11.11.14
193;11;Peusangan Siblah Krueng;11.11.15
194;11;Peusangan Selatan;11.11.16
195;11;Kuta Blang;11.11.17
196;12;Blangpidie (Blang Pidie);11.12.01
197;12;Tangan-Tangan;11.12.02
198;12;Manggeng;11.12.03
199;12;Susoh;11.12.04
200;12;Kuala Batee;11.12.05
201;12;Babah Rot;11.12.06
202;12;Setia;11.12.07
203;12;Jeumpa;11.12.08
204;12;Lembah Sabil;11.12.09
205;13;Blangkejeren (Blang Kejeren);11.13.01
206;13;Kutapanjang (Kuta Panjang);11.13.02
207;13;Rikit Gaib;11.13.03
208;13;Terangun (Terangon);11.13.04
209;13;Pining (Pinding);11.13.05
210;13;Blangpegayon (Blang Pegayon);11.13.06
211;13;Puteri Betung (Putri Betung);11.13.07
212;13;Dabun Gelang (Debun Gelang);11.13.08
213;13;Blangjerango (Blang Jerango);11.13.09
214;13;Teripe Jaya (Tripe Jaya);11.13.10
215;13;Pantan Cuaca;11.13.11
216;14;Teunom;11.14.01
217;14;Krueng Sabee;11.14.02
218;14;Setia Bhakti (Setia Bakti);11.14.03
219;14;Sampoi Niet (Sampoiniet);11.14.04
220;14;Jaya;11.14.05
221;14;Panga (Keude Panga);11.14.06
222;14;Indra Jaya;11.14.07
223;14;Darul Hikmah;11.14.08
224;14;Pasie Raya;11.14.09
225;15;Kuala;11.15.01
226;15;Seunagan;11.15.02
227;15;Seunagan Timur;11.15.03
228;15;Beutong;11.15.04
229;15;Darul Makmur;11.15.05
230;15;Suka Makmue;11.15.06
231;15;Kuala Pesisir;11.15.07
232;15;Tadu Raya;11.15.08
233;15;Tripa Makmur;11.15.09
234;15;Beutong Ateuh Banggalang;11.15.10
235;16;Manyak Payed;11.16.01
236;16;Bendahara;11.16.02
237;16;Karang Baru;11.16.03
238;16;Seruway;11.16.04
239;16;Kota Kualasinpang (Kota Kuala Simpang);11.16.05
240;16;Kejuruan Muda;11.16.06
241;16;Tamiang Hulu;11.16.07
242;16;Rantau;11.16.08
243;16;Banda Mulia;11.16.09
244;16;Bandar Pusaka;11.16.10
245;16;Tenggulun;11.16.11
246;16;Sekerak;11.16.12
247;17;Pintu Rime Gayo;11.17.01
248;17;Permata;11.17.02
249;17;Syiah Utama;11.17.03
250;17;Bandar;11.17.04
251;17;Bukit;11.17.05
252;17;Wih Pesam;11.17.06
253;17;Timang Gajah;11.17.07
254;17;Bener Kelipah;11.17.08
255;17;Mesidah;11.17.09
256;17;Gajah Putih;11.17.10
257;18;Meureudu;11.18.01
258;18;Ulim;11.18.02
259;18;Jangka Buya (Jangka Buaya);11.18.03
260;18;Bandar Dua;11.18.04
261;18;Meurah Dua;11.18.05
262;18;Bandar Baru;11.18.06
263;18;Panteraja;11.18.07
264;18;Trienggadeng;11.18.08
265;19;Baiturrahman;11.71.01
266;19;Kuta Alam;11.71.02
267;19;Meuraxa;11.71.03
268;19;Syiah Kuala;11.71.04
269;19;Lueng Bata;11.71.05
270;19;Kuta Raja;11.71.06
271;19;Banda Raya;11.71.07
272;19;Jaya Baru;11.71.08
273;19;Ulee Kareng;11.71.09
274;20;Sukakarya;11.72.01
275;20;Sukajaya;11.72.02
276;20;Sukamakmue;11.72.03
277;21;Muara Dua;11.73.01
278;21;Banda Sakti;11.73.02
279;21;Blang Mangat;11.73.03
280;21;Muara Satu;11.73.04
281;22;Langsa Timur;11.74.01
282;22;Langsa Barat;11.74.02
283;22;Langsa Kota;11.74.03
284;22;Langsa Lama;11.74.04
285;22;Langsa Baro;11.74.05
286;23;Simpang Kiri;11.75.01
287;23;Penanggalan;11.75.02
288;23;Rundeng;11.75.03
289;23;Sultan Daulat;11.75.04
290;23;Longkib;11.75.05
291;24;Barus;12.01.01
292;24;Sorkam;12.01.02
293;24;Pandan;12.01.03
294;24;Pinangsori;12.01.04
295;24;Manduamas;12.01.05
296;24;Kolang;12.01.06
297;24;Tapian Nauli;12.01.07
298;24;Sibabangun;12.01.08
299;24;Sosorgadong (Sosor Gadong);12.01.09
300;24;Sorkam Barat;12.01.10
301;24;Sirandorung;12.01.11
302;24;Andam Dewi;12.01.12
303;24;Sitahuis;12.01.13
304;24;Tukka;12.01.14
305;24;Badiri;12.01.15
306;24;Pasaribu Tobing;12.01.16
307;24;Barus Utara;12.01.17
308;24;Suka Bangun;12.01.18
309;24;Lumut;12.01.19
310;24;Sarudik;12.01.20
311;25;Tarutung;12.02.01
312;25;Siatas Barita;12.02.02
313;25;Adian Koting;12.02.03
314;25;Sipoholon;12.02.04
315;25;Pahae Julu;12.02.05
316;25;Pahae Jae;12.02.06
317;25;Simangumban;12.02.07
318;25;Purba Tua (Purbatua);12.02.08
319;25;Siborong-Borong;12.02.09
320;25;Pagaran;12.02.10
321;25;Parmonangan;12.02.11
322;25;Sipahutar;12.02.12
323;25;Pangaribuan;12.02.13
324;25;Garoga;12.02.14
325;25;Muara;12.02.15
326;26;Angkola Barat;12.03.01
327;26;Batang Toru;12.03.02
328;26;Angkola Timur;12.03.03
329;26;Sipirok;12.03.04
330;26;Saipar Dolok Hole;12.03.05
331;26;Angkola Selatan;12.03.06
332;26;Batang Angkola;12.03.07
333;26;Arse;12.03.14
334;26;Marancar;12.03.20
335;26;Sayur Matinggi;12.03.21
336;26;Aek Bilah;12.03.22
337;26;Muara Batang Toru;12.03.29
338;26;Tano Tombangan Angkola;12.03.30
339;26;Angkola Sangkunur;12.03.31
340;26;Angkola Muara Tais;12.03.32
341;27;Hiliduho;12.04.05
342;27;Gido;12.04.06
343;27;Idanogawo (Idano Gawo);12.04.10
344;27;Bawolato;12.04.11
345;27;Hiliserangkai (Hili Serangkai / Hilisaranggu);12.04.20
346;27;Botomuzoi;12.04.21
347;27;Ulugawo;12.04.27
348;27;Ma'u;12.04.28
349;27;Somolo-Molo (Samolo);12.04.29
350;27;Sogae'adu (Sogae Adu / Sogaeadu);12.04.35
351;28;Bahorok;12.05.01
352;28;Salapian;12.05.02
353;28;Kuala;12.05.03
354;28;Sei Bingai (Sei Binge / Bingei);12.05.04
355;28;Binjai;12.05.05
356;28;Selesai;12.05.06
357;28;Stabat;12.05.07
358;28;Wampu;12.05.08
359;28;Secanggang;12.05.09
360;28;Hinai;12.05.10
361;28;Tanjung Pura (Tanjungpura);12.05.11
362;28;Padang Tualang;12.05.12
363;28;Gebang;12.05.13
364;28;Babalan;12.05.14
365;28;Pangkalan Susu;12.05.15
366;28;Besitang;12.05.16
367;28;Sei Lepan;12.05.17
368;28;Berandan Barat (Brandan Barat);12.05.18
369;28;Batang Serangan;12.05.19
370;28;Sawit Seberang;12.05.20
371;28;Sirapit (Serapit);12.05.21
372;28;Kutambaru;12.05.22
373;28;Pematang Jaya;12.05.23
374;29;Kabanjahe;12.06.01
375;29;Berastagi (Brastagi);12.06.02
376;29;Barusjahe (Barus Jahe);12.06.03
377;29;Tigapanah (Tiga Panah);12.06.04
378;29;Merek;12.06.05
379;29;Munte;12.06.06
380;29;Juhar;12.06.07
381;29;Tigabinanga (Tiga Binanga);12.06.08
382;29;Laubaleng;12.06.09
383;29;Mardingding (Mardinding);12.06.10
384;29;Payung;12.06.11
385;29;Simpang Empat;12.06.12
386;29;Kutabuluh (Kuta Buluh);12.06.13
387;29;Dolat Rayat;12.06.14
388;29;Merdeka;12.06.15
389;29;Naman Teran (Nama Teran);12.06.16
390;29;Tiganderket;12.06.17
391;30;Gunung Meriah;12.07.01
392;30;Tanjung Morawa;12.07.02
393;30;Sibolangit;12.07.03
394;30;Kutalimbaru;12.07.04
395;30;Pancur Batu;12.07.05
396;30;Namo Rambe (Namorambe);12.07.06
397;30;Biru-Biru (Sibiru-biru);12.07.07
398;30;STM Hilir (Sinembah Tanjung Muda Hilir);12.07.08
399;30;Bangun Purba;12.07.09
400;30;Galang;12.07.19
401;30;STM Hulu (Sinembah Tanjung Muda Hulu);12.07.20
402;30;Patumbak;12.07.21
403;30;Deli Tua;12.07.22
404;30;Sunggal;12.07.23
405;30;Hamparan Perak;12.07.24
406;30;Labuhan Deli;12.07.25
407;30;Percut Sei Tuan;12.07.26
408;30;Batang Kuis;12.07.27
409;30;Lubuk Pakam;12.07.28
410;30;Pagar Merbau;12.07.31
411;30;Pantai Labu;12.07.32
412;30;Beringin;12.07.33
413;31;Siantar;12.08.01
414;31;Gunung Malela;12.08.02
415;31;Gunung Maligas;12.08.03
416;31;Panei;12.08.04
417;31;Panombeian Panei / Pane;12.08.05
418;31;Jorlang Hataran;12.08.06
419;31;Raya Kahean;12.08.07
420;31;Bosar Maligas;12.08.08
421;31;Sidamanik;12.08.09
422;31;Pamatang Sidamanik (Pematang Sidamanik);12.08.10
423;31;Tanah Jawa;12.08.11
424;31;Hatonduhan;12.08.12
425;31;Dolok Panribuan;12.08.13
426;31;Purba;12.08.14
427;31;Haranggaol Horisan (Haranggaol Horison);12.08.15
428;31;Girsang Sipangan Bolon;12.08.16
429;31;Dolok Batu Nanggar;12.08.17
430;31;Huta Bayu Raja;12.08.18
431;31;Jawa Maraja Bah Jambi;12.08.19
432;31;Dolok Pardamean;12.08.20
433;31;Pematang Bandar;12.08.21
434;31;Bandar Huluan;12.08.22
435;31;Bandar;12.08.23
436;31;Bandar Masilam;12.08.24
437;31;Silimakuta;12.08.25
438;31;Dolok Silou (Dolok Silau);12.08.26
439;31;Silou Kahean;12.08.27
440;31;Tapian Dolok;12.08.28
441;31;Raya;12.08.29
442;31;Ujung Padang;12.08.30
443;31;Pamatang Silima Huta (Pematang);12.08.31
444;31;Dolog Masagal;12.08.32
445;32;Meranti;12.09.08
446;32;Air Joman;12.09.09
447;32;Tanjung Balai;12.09.10
448;32;Sei Kepayang;12.09.11
449;32;Simpang Empat;12.09.12
450;32;Air Batu;12.09.13
451;32;Pulau Rakyat;12.09.14
452;32;Bandar Pulau;12.09.15
453;32;Buntu Pane;12.09.16
454;32;Bandar Pasir Mandoge;12.09.17
455;32;Aek Kuasan;12.09.18
456;32;Kota Kisaran Barat;12.09.19
457;32;Kota Kisaran Timur;12.09.20
458;32;Aek Songsongan;12.09.21
459;32;Rahuning (Rahunig);12.09.22
460;32;Sei Dadap;12.09.23
461;32;Sei Kepayang Barat;12.09.24
462;32;Sei Kepayang Timur;12.09.25
463;32;Tinggi Raja;12.09.26
464;32;Setia Janji;12.09.27
465;32;Silau Laut;12.09.28
466;32;Rawang Panca Arga;12.09.29
467;32;Pulo Bandring;12.09.30
468;32;Teluk Dalam;12.09.31
469;32;Aek Ledong;12.09.32
470;33;Rantau Utara;12.10.01
471;33;Rantau Selatan;12.10.02
472;33;Bilah Barat;12.10.07
473;33;Bilah Hilir;12.10.08
474;33;Bilah Hulu;12.10.09
475;33;Pangkatan;12.10.14
476;33;Panai Tengah;12.10.18
477;33;Panai Hilir;12.10.19
478;33;Panai Hulu;12.10.20
479;34;Sidikalang;12.11.01
480;34;Sumbul;12.11.02
481;34;Tigalingga (Tiga Lingga);12.11.03
482;34;Siempat Nempu;12.11.04
483;34;Silima Pungga Pungga;12.11.05
484;34;Tanah Pinem;12.11.06
485;34;Siempat Nempu Hulu;12.11.07
486;34;Siempat Nempu Hilir;12.11.08
487;34;Pegagan Hilir;12.11.09
488;34;Parbuluan;12.11.10
489;34;Lae Parira;12.11.11
490;34;Gunung Sitember;12.11.12
491;34;Berampu (Brampu);12.11.13
492;34;Silahisabungan (Silahi Sabungan);12.11.14
493;34;Sitinjo;12.11.15
494;35;Balige;12.12.01
495;35;Laguboti;12.12.02
496;35;Silaen;12.12.03
497;35;Habinsaran;12.12.04
498;35;Pintu Pohan Meranti;12.12.05
499;35;Borbor;12.12.06
500;35;Porsea;12.12.07
501;35;Ajibata;12.12.08
502;35;Lumban Julu;12.12.09
503;35;Uluan;12.12.10
504;35;Sigumpar;12.12.19
505;35;Siantar Narumonda;12.12.20
506;35;Nassau;12.12.21
507;35;Tampahan;12.12.22
508;35;Bonatua Lunasi;12.12.23
509;35;Parmaksian;12.12.24
510;36;Panyabungan;12.13.01
511;36;Panyabungan Utara;12.13.02
512;36;Panyabungan Timur;12.13.03
513;36;Panyabungan Selatan;12.13.04
514;36;Panyabungan Barat;12.13.05
515;36;Siabu;12.13.06
516;36;Bukit Malintang;12.13.07
517;36;Kotanopan;12.13.08
518;36;Lembah Sorik Marapi;12.13.09
519;36;Tambangan;12.13.10
520;36;Ulu Pungkut;12.13.11
521;36;Muara Sipongi;12.13.12
522;36;Batang Natal;12.13.13
523;36;Lingga Bayu;12.13.14
524;36;Batahan;12.13.15
525;36;Natal;12.13.16
526;36;Muara Batang Gadis;12.13.17
527;36;Ranto Baek;12.13.18
528;36;Huta Bargot;12.13.19
529;36;Puncak Sorik Marapi;12.13.20
530;36;Pakantan;12.13.21
531;36;Sinunukan;12.13.22
532;36;Naga Juang;12.13.23
533;37;Lolomatua;12.14.01
534;37;Gomo;12.14.02
535;37;Lahusa;12.14.03
536;37;Hibala;12.14.04
537;37;Pulau-Pulau Batu;12.14.05
538;37;Teluk Dalam;12.14.06
539;37;Amandraya;12.14.07
540;37;Lolowau;12.14.08
541;37;Susua;12.14.09
542;37;Maniamolo;12.14.10
543;37;Hilimegai;12.14.11
544;37;Toma;12.14.12
545;37;Mazino;12.14.13
546;37;Umbunasi;12.14.14
547;37;Aramo;12.14.15
548;37;Pulau-Pulau Batu Timur;12.14.16
549;37;Mazo;12.14.17
550;37;Fanayama;12.14.18
551;37;Ulunoyo;12.14.19
552;37;Huruna;12.14.20
553;37;O'o'u (Oou);12.14.21
554;37;Onohazumba;12.14.22
555;37;Hilisalawa'ahe (Hilisalawaahe);12.14.23
556;37;Ulususua;12.14.24
557;37;Sidua'ori;12.14.25
558;37;Somambawa;12.14.26
559;37;Boronadu;12.14.27
560;37;Simuk;12.14.28
561;37;Pulau-Pulau Batu Barat;12.14.29
562;37;Pulau-Pulau Batu Utara;12.14.30
563;37;Tanah Masa;12.14.31
564;37;Luahagundre Maniamolo;12.14.32
565;37;Onolalu;12.14.33
566;37;Ulu Idanotae;12.14.34
567;37;Idanotae;12.14.35
568;38;Sitelu Tali Urang Jehe (Sitellu);12.15.01
569;38;Kerajaan;12.15.02
570;38;Salak;12.15.03
571;38;Sitelu Tali Urang Julu (Sitellu);12.15.04
572;38;Pergetteng Getteng Sengkut;12.15.05
573;38;Pagindar;12.15.06
574;38;Tinada;12.15.07
575;38;Siempat Rube;12.15.08
576;39;Parlilitan;12.16.01
577;39;Pollung;12.16.02
578;39;Baktiraja (Bakti Raja);12.16.03
579;39;Paranginan;12.16.04
580;39;Lintong Nihuta;12.16.05
581;39;Dolok Sanggul;12.16.06
582;39;Sijamapolang (Sijama Polang);12.16.07
583;39;Onan Ganjang;12.16.08
584;39;Pakkat;12.16.09
585;39;Tarabintang (Tara Bintang);12.16.10
586;40;Simanindo;12.17.01
587;40;Onan Runggu;12.17.02
588;40;Nainggolan;12.17.03
589;40;Palipi;12.17.04
590;40;Harian;12.17.05
591;40;Sianjar Mula Mula (Sianjur);12.17.06
592;40;Ronggur Nihuta;12.17.07
593;40;Pangururan;12.17.08
594;40;Sitio-tio;12.17.09
595;41;Pantai Cermin;12.18.01
596;41;Perbaungan;12.18.02
597;41;Teluk Mengkudu;12.18.03
598;41;Sei Rampah;12.18.04
599;41;Tanjung Beringin;12.18.05
600;41;Bandar Khalipah / Khalifah;12.18.06
601;41;Dolok Merawan;12.18.07
602;41;Sipispis;12.18.08
603;41;Dolok Masihul;12.18.09
604;41;Kotarih;12.18.10
605;41;Silinda;12.18.11
606;41;Serba Jadi;12.18.12
607;41;Tebing Tinggi;12.18.13
608;41;Pegajahan;12.18.14
609;41;Sei Bamban;12.18.15
610;41;Tebing Syahbandar;12.18.16
611;41;Bintang Bayu;12.18.17
612;42;Medang Deras;12.19.01
613;42;Sei Suka;12.19.02
614;42;Air Putih;12.19.03
615;42;Lima Puluh (Limapuluh);12.19.04
616;42;Talawi;12.19.05
617;42;Tanjung Tiram;12.19.06
618;42;Sei Balai;12.19.07
619;42;Laut Tador;12.19.08
620;42;Lima Puluh Pesisir;12.19.09
621;42;Datuk Lima Puluh;12.19.10
622;42;Datuk Tanah Datar;12.19.11
623;42;Nibung Hangus;12.19.12
624;43;Dolok Sigompulon;12.20.01
625;43;Dolok;12.20.02
626;43;Halongonan;12.20.03
627;43;Padang Bolak;12.20.04
628;43;Padang Bolak Julu;12.20.05
629;43;Portibi;12.20.06
630;43;Batang Onang;12.20.07
631;43;Simangambat;12.20.08
632;43;Hulu Sihapas;12.20.09
633;43;Padang Bolak Tenggara;12.20.10
634;43;Halongonan Timur;12.20.11
635;43;Ujung Batu;12.20.12
636;44;Sosopan;12.21.01
637;44;Barumun Tengah;12.21.02
638;44;Huristak;12.21.03
639;44;Lubuk Barumun;12.21.04
640;44;Hutaraja Tinggi (Huta Raja Tinggi);12.21.05
641;44;Ulu Barumun;12.21.06
642;44;Barumun;12.21.07
643;44;Sosa;12.21.08
644;44;Batang Lubu Sutam;12.21.09
645;44;Barumun Selatan;12.21.10
646;44;Aek Nabara Barumun;12.21.11
647;44;Sihapas Barumun;12.21.12
648;44;Barumun Baru;12.21.13
649;44;Ulu Sosa;12.21.14
650;44;Sosa Julu;12.21.15
651;44;Barumun Barat;12.21.16
652;44;Sosa Timur;12.21.17
653;45;Kotapinang (Kota Pinang);12.22.01
654;45;Kampung Rakyat;12.22.02
655;45;Torgamba;12.22.03
656;45;Sungai Kanan (Sei);12.22.04
657;45;Silangkitang;12.22.05
658;46;Kualuh Hulu;12.23.01
659;46;Kualuh Leidong;12.23.02
660;46;Kualuh Hilir;12.23.03
661;46;Aek Kuo;12.23.04
662;46;Marbau;12.23.05
663;46;Na IX - X (Na IX-X);12.23.06
664;46;Aek Natas;12.23.07
665;46;Kualuh Selatan;12.23.08
666;47;Lotu;12.24.01
667;47;Sawo;12.24.02
668;47;Tuhemberua;12.24.03
669;47;Sitolu Ori;12.24.04
670;47;Namohalu Esiwa;12.24.05
671;47;Alasa Talumuzoi;12.24.06
672;47;Alasa;12.24.07
673;47;Tugala Oyo;12.24.08
674;47;Afulu;12.24.09
675;47;Lahewa;12.24.10
676;47;Lahewa Timur;12.24.11
677;48;Lahomi (Gahori);12.25.01
678;48;Sirombu;12.25.02
679;48;Mandrehe Barat;12.25.03
680;48;Moro'o;12.25.04
681;48;Mandrehe;12.25.05
682;48;Mandrehe Utara;12.25.06
683;48;Lolofitu Moi;12.25.07
684;48;Ulu Moro'o (Ulu Narwo);12.25.08
685;49;Medan Kota;12.71.01
686;49;Medan Sunggal;12.71.02
687;49;Medan Helvetia;12.71.03
688;49;Medan Denai;12.71.04
689;49;Medan Barat;12.71.05
690;49;Medan Deli;12.71.06
691;49;Medan Tuntungan;12.71.07
692;49;Medan Belawan (Medan Belawan Kota);12.71.08
693;49;Medan Amplas;12.71.09
694;49;Medan Area;12.71.10
695;49;Medan Johor;12.71.11
696;49;Medan Marelan;12.71.12
697;49;Medan Labuhan;12.71.13
698;49;Medan Tembung;12.71.14
699;49;Medan Maimun;12.71.15
700;49;Medan Polonia;12.71.16
701;49;Medan Baru;12.71.17
702;49;Medan Perjuangan;12.71.18
703;49;Medan Petisah;12.71.19
704;49;Medan Timur;12.71.20
705;49;Medan Selayang;12.71.21
706;50;Siantar Timur;12.72.01
707;50;Siantar Barat;12.72.02
708;50;Siantar Utara;12.72.03
709;50;Siantar Selatan;12.72.04
710;50;Siantar Marihat;12.72.05
711;50;Siantar Martoba;12.72.06
712;50;Siantar Sitalasari;12.72.07
713;50;Siantar Marimbun;12.72.08
714;51;Sibolga Utara;12.73.01
715;51;Sibolga Kota;12.73.02
716;51;Sibolga Selatan;12.73.03
717;51;Sibolga Sambas;12.73.04
718;52;Tanjungbalai Selatan (Tanjung Balai Selatan);12.74.01
719;52;Tanjungbalai Utara (Tanjung Balai Utara);12.74.02
720;52;Sei Tualang Raso;12.74.03
721;52;Teluk Nibung;12.74.04
722;52;Datuk Bandar;12.74.05
723;52;Datuk Bandar Timur;12.74.06
724;53;Binjai Utara;12.75.01
725;53;Binjai Kota;12.75.02
726;53;Binjai Barat;12.75.03
727;53;Binjai Timur;12.75.04
728;53;Binjai Selatan;12.75.05
729;54;Padang Hulu;12.76.01
730;54;Rambutan;12.76.02
731;54;Padang Hilir;12.76.03
732;54;Bajenis;12.76.04
733;54;Tebing Tinggi Kota;12.76.05
734;55;Padangsidimpuan Utara;12.77.01
735;55;Padangsidimpuan Selatan;12.77.02
736;55;Padangsidimpuan Batunadua;12.77.03
737;55;Padangsidimpuan Hutaimbaru;12.77.04
738;55;Padangsidimpuan Tenggara;12.77.05
739;55;Padangsidimpuan Angkola Julu;12.77.06
